,Author,Quotes,Likes,Tags
2945,Scarlet Jei Saoirse,“The concept of normalcy is a threat to individuality.”,0,"['individuality', 'normalcy', 'philosophy', 'quotes-about-being-different', 'quotes-about-being-normal', 'quotes-about-life', 'quotes-by-famous-authors', 'quotes-by-famous-peoples', 'quotes-by-famous-singers', 'quotes-by-scarlet-jei-saoirse']"
2946,Anthony T. Hincks,"“Lungs are meant to be filled with air, not smoke.”",0,"['air', 'anthony-t-hincks', 'cigarettes', 'deforestation', 'healthy-body', 'lungs', 'philosophy', 'quote-of-the-day', 'smoke']"
2947,EURO CLUB,“ONDE COMPRAR EURO FALSO PARA VENDER,0,"['god', 'humor', 'inspirational', 'inspirational-quotes', 'life', 'love', 'philosophy', 'truth', 'wisdom']"
2948,Anthony T. Hincks,“Life has become a throw away commodity.”,0,"['anthony-t-hincks', 'commodity', 'human-rights', 'life', 'philosophy', 'quote-of-the-day', 'quotinism', 'the-prophet-avocatorium', 'throw-away']"
2949,EURO CLUB,“ΠΟΥ ΝΑ ΑΓΟΡΑΖΕΙΣ ΨΕΥΤΙΚΟ ΕΥΡΩ ΝΑ ΠΟΥΛΗΣΟΥΜΕ,0,"['god', 'humor', 'inspirational', 'inspirational-quotes', 'life', 'love', 'philosophy', 'truth', 'wisdom']"
2950,EURO CLUB,“NUAIR A CHEANNACH EURO falsa LE DÍOL,0,"['god', 'humor', 'inspirational', 'inspirational-quotes', 'life', 'love', 'philosophy', 'truth', 'wisdom']"
2951,EURO CLUB,“HO REKA EURO EA FAKE HO REKISA,0,"['god', 'humor', 'inspirational', 'inspirational-quotes', 'life', 'love', 'philosophy', 'truth', 'wisdom']"
2952,EURO CLUB,“KDE KÚPIŤ FAKE EURO NA PREDAJ,0,"['god', 'humor', 'inspirational', 'inspirational-quotes', 'life', 'love', 'philosophy', 'truth', 'wisdom']"
2953,EURO CLUB,“LLE I BRYNU EWR FFUG I'W WERTHU,0,"['god', 'humor', 'inspirational', 'inspirational-quotes', 'life', 'love', 'philosophy', 'truth', 'wisdom']"
2954,EURO CLUB,"“GDZIE KUPIĆ FAŁSZYWE EURO, ABY SPRZEDAĆ?",0,"['god', 'humor', 'inspirational', 'inspirational-quotes', 'life', 'love', 'philosophy', 'truth', 'wisdom']"
2955,EURO CLUB,"“ДЗЕ КУПІЦЬ ФАЛЬШЫВАЕ ЕЎРА, Каб прадаць",0,"['god', 'humor', 'inspirational', 'inspirational-quotes', 'life', 'love', 'philosophy', 'truth', 'wisdom']"
2956,Anthony T. Hincks,“Being nice isn't necessarily the same as being kind.”,0,"['anthony-t-hincks', 'being', 'kind', 'nice', 'philosophy', 'psychology', 'quote-of-the-day', 'quotinism', 'the-prophet-avocatorium']"
2957,De philosopher DJ Kyos,"“They want us to suffer for the things .We can get from them without suffering, because they suffered getting them. That is the mentality that is holding us back. We don’t want to uplift each other. We want to destroy each other, especially those who are trying .”",0,"['business-and-ethics-quotes', 'empowerment-quotes', 'encouragement-quotes', 'inspirational-quotes', 'leadership-quotes', 'life-lessons', 'management-quotes', 'motivational-quotes', 'philosophy', 'quotes']"
2958,De philosopher DJ Kyos,"“It is easy to control poor people and it is difficult to control rich people or people who can sustain themselves. Most government and entities they are trying to make people poorer , so it will be easy for them to bully and control those people. They want people to be dependent on them and to fear them. That is why almost every system .They put in place. It is not to enrich people, but it is taking more money away from people. Government will never give you financial freedom.”",0,"['citizens', 'government', 'law', 'money', 'money-or-finance', 'philosophy', 'politics-or-politicians', 'poor', 'power', 'quotes']"
2959,De philosopher DJ Kyos,"“I think a playbook on how to create fear in people lives about a disease or variant. You must say it is scary, deadly, more transmissible, spreading rapidly , grows faster and more dangerous than any variant or disease.”",0,"['disease', 'fear', 'human-behavior', 'pandemic', 'philosophy', 'playbook', 'quotes', 'sarcasm', 'scientists', 'virus']"
2960,Sukant Ratnakar,“Trading our excess ego to buy peace is not a bad deal.”,0,"['attitude', 'ego', 'inspirational', 'nature', 'peace', 'philosophy']"
2961,Anthony T. Hincks,“Let Friday show you where the smiles are in life.”,0,"['anthony-t-hincks', 'family', 'friday', 'friends', 'happiness', 'philosophy', 'quote-of-the-day', 'quotinism', 'smiles', 'the-prophet-avocatorium']"
2962,Anthony T. Hincks,“You can't be stubborn in a society of equals.”,0,"['anthony-t-hincks', 'philosophy', 'psychology', 'quotinism', 'society', 'stubborn', 'the-prophet-avocatorium']"
2963,Anthony T. Hincks,“We each have a place in the universe.,0,"['anthony-t-hincks', 'happiness', 'philosophy', 'quote-of-the-day', 'quotinism', 'the-prophet-avocatorium', 'universe']"
2964,Friedrich Nietzsche,"“Wanderer, who are you? I watch you go on your way, without scorn, without love, with impenetrable eyes--damp and downhearted, like a plumb limb that returns unsatisfied from every depth back into the light (what was it looking for down there?), with a breast that does not sigh, with lips that hide their disgust, with a hand that only grips slowly: who are you? What have you done? Take a rest here, this spot is hospitable to everyone, - relax! And whoever you may be: what would you like now? What do you find relaxing? Just name it: I'll give you whatever I have! - ""Relaxing? Relaxing? How inquisitive you are! What are you saying! But please, give me - -"" ""What? What? Just say it!"" - ""Another mask! A second mask!...”",0,"['nietzsche', 'philosophy']"
2965,Peter Kreeft,“For he believed not only that there was all truth somewhere but also that there was some truth everywhere.”,0,"['aquinas', 'philosophy']"
2966,Marcus Tullius Cicero,"“As for the person who is not impelled to give thanks for the procession of the stars, the alternation of day and night, the regular succession of the seasons, and the fruits which are produced for our enjoyment--how can such a person be counted as human at all?”",0,['philosophy']
2967,Plato,"“A mere speck that nevertheless constantly contributed to the good of the whole--is you, you who have forgotten that nothing is created except to provide the entire universe with a life of prosperity. You forget that creation is not for your benefit: you exist for the sake of the universe.”",0,['philosophy']
2968,Anthony T. Hincks,“There's too much seaweed in the Bronx.”,0,"['america', 'anthony-t-hincks', 'bronx', 'food', 'philosophy', 'quotinism', 'seaweed', 'the-prophet-avocatorium', 'usa']"
2969,De philosopher DJ Kyos,"“It seems like news media strive on bad things, bad people or bad situation. They are always happy to report bad news. That will scare people. They like to install fear in people's live.”",0,"['bad', 'fear', 'human-behavior', 'journalists-and-journalism', 'media', 'news-media', 'philosophy', 'pr', 'publication', 'quotes']"
2970,Ernest K. Gann,"“I am not deliberately avoiding your question, General, only seeking a true answer. You ask if I am educated. Who knows what an edudated man is? My brain has been enriched with the logic of Aristotle, yet I know not how to milk a goat. I am acquaintanted with the science of Euclid, yet I cannot find a well or sail a vessel. I am familiar with Platonic philosophy, but I cannot build anything durable. Obviously I am an ignorant man.”",0,"['education', 'philosophy']"
2971,Confucius,"“The Master said, Study as though you could never catch up, [and if you did,] you would still be fearful of losing it.”",0,"['philosophy', 'self-improvement', 'study', 'work']"
2972,Tim Storrs,"“My goal is to say a lot, without saying anything at all.”",0,"['author-quotes', 'goals', 'paypoems', 'philosophy']"
2973,Anthony T. Hincks,"“When words begin to tumble, sentences make no sense.”",0,"['anthony-t-hincks', 'education', 'grammar', 'meanings', 'philosophy', 'psychology', 'quote-of-the-day', 'sense', 'sentences', 'words']"
2974,Anthony T. Hincks,"“Sometimes, the words are more honest than those that write and read them.”",0,"['anthony-t-hincks', 'honesty', 'lies', 'philosophy', 'psychology', 'quote-of-the-day', 'truth', 'veitch', 'words']"
2975,Anthony T. Hincks,“Don't justify the greed by turning a blind eye. Justify the truth by speaking up and being heard.”,0,"['anthony-t-hincks', 'greed', 'honesty', 'justify', 'philosophy', 'quote-of-the-day', 'speak-up', 'truth', 'war', 'world-leaders']"
2976,Anthony T. Hincks,"“If the future didn't exist, we wouldn't know which path to take.”",0,"['anthony-t-hincks', 'enlightenment', 'future', 'pathways', 'philosophy', 'quote-of-the-day', 'tomorrow', 'veitch']"
2977,J.R.R. Tolkien,"“Little did I know where the chief peril lay! Truly Elrond spoke, saying that we could not foresee what we might meet upon our road. Torment in the dark was the danger that I feared, and it did not hold me back. But I would not have come, had I known the danger of light and joy. Now I have taken my worst wound in this parting, even if I were to go this night straight to the Dark Lord.”",0,"['insight', 'perseverance', 'philosophy']"
2978,Frank Herbert,"“...polish comes from the cities, wisdom from the desert.”",0,['philosophy']
2979,Selim Güre,“Pity to those who believe that monolingualism and intellectualism can exist in the same realm.”,0,"['enlightenment', 'pessimism', 'pessimistic-quotes', 'philosophy']"
2980,Jean-Paul Sartre,“CONTAT: What led you to write a graduate thesis on the subject of the imagination?,0,"['determinism', 'phenomenology', 'philosophy', 'the-imagination']"
2981,Kelleen Goerlitz,"“Aye, well I hope for your sake you don’t believe that every person labeled as a philosopher is a person of thought. If so, I guarantee a lot of your time has been wasted away.”",0,"['philosophers', 'philosophy']"
2982,David Hume,“It is as easy for the imagination to form monsters and to join incongruous shapes and appearances as it is to conceive the most natural and familiar objects.”,0,"['creativity', 'imagination', 'philosophy', 'reason']"
2983,Anthony T. Hincks,"“We all walk in the sky, but only some walk with their heads in the clouds.”",0,"['anthony-t-hincks', 'clouds', 'happiness', 'pathways', 'philosophy', 'psychology', 'quote-of-the-day', 'scatter-brained', 'sky']"
2984,Anthony T. Hincks,“You can write on the fly if you're quick enough.”,0,"['anthony-t-hincks', 'education', 'fly', 'philosophy', 'psychology', 'quick-enough', 'quote-of-the-day', 'write']"
2985,Raymond Chandler,"“If he is a man on honor in one thing, he is that in all things.”",0,"['chandler', 'character', 'honor', 'inspirational', 'manhood', 'moral', 'philosophy']"
2986,Ashish Khetarpal,"“The women were emboldened by the first opportunity that had ever presented itself in their lives; the chance to take off the yoke and look back at the long slavish distance they had walked. How else could they count their losses? The neck of an ox, carrying a wooden yoke, cannot turn.”",0,"['human-nature', 'indian-culture', 'indian-fiction', 'patriarchal-culture', 'patriarchal-society', 'patriarchy', 'philosophy']"
